2022.12.25 00:00:00;NZD;0;Bank Holiday (All Day);;;;;;
2022.12.25 00:00:00;AUD;0;Bank Holiday (All Day);;;;;;
2022.12.25 18:50:00;JPY;1;SPPI y/y;1.8%;1.7%;1.7%;;;
2022.12.25 23:22:00;JPY;2;BOJ Gov Kuroda Speaks;;;;;;
2022.12.26 00:00:00;CHF;0;Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;EUR;0;German Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;EUR;0;Italian Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;GBP;0;Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;CAD;0;Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;USD;0;Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;NZD;0;Bank Holiday (All Day);;;;;;
2022.12.26 00:00:00;AUD;0;Bank Holiday (All Day);;;;;;
2022.12.26 18:30:00;JPY;1;Unemployment Rate;2.6%;2.6%;2.5%;;;
2022.12.26 18:50:00;JPY;1;Retail Sales y/y;4.4%;3.8%;2.6%;;;
2022.12.27 00:00:00;JPY;1;Housing Starts y/y;-1.8%;1.3%;-1.4%;;;
2022.12.27 00:02:00;JPY;1;BOJ Core CPI y/y;2.7%;2.8%;2.9%;;;
2022.12.27 00:02:00;GBP;0;Bank Holiday (All Day);;;;;;
2022.12.27 00:02:00;CAD;0;Bank Holiday (All Day);;;;;;
2022.12.27 08:30:00;USD;1;Goods Trade Balance;-98.8B;-96.2B;-83.3B;;;
2022.12.27 08:30:00;USD;1;Prelim Wholesale Inventories m/m;0.5%;0.4%;1.0%;;;
2022.12.27 09:00:00;USD;1;HPI m/m;0.1%;-0.9%;0.0%;;;
2022.12.27 09:00:00;USD;1;S&P/CS Composite-20 HPI y/y;10.4%;8.0%;8.6%;;;
2022.12.27 18:50:00;JPY;1;BOJ Summary of Opinions;;;;;;
2022.12.27 18:50:00;JPY;1;Prelim Industrial Production m/m;-3.2%;-0.2%;-0.1%;;;
2022.12.28 04:00:00;CHF;1;Credit Suisse Economic Expectations;-57.5;;-42.8;;;
2022.12.28 09:59:00;USD;1;Richmond Manufacturing Index;-9;-10;1;;;
2022.12.28 10:00:00;USD;1;Pending Home Sales m/m;-4.7%;-0.9%;-4.0%;;;
2022.12.29 04:00:00;EUR;1;M3 Money Supply y/y;5.1%;5.0%;4.8%;;;
2022.12.29 04:00:00;EUR;1;Private Loans y/y;4.2%;4.3%;4.1%;;;
2022.12.29 08:30:00;USD;2;Unemployment Claims;216K;225K;225K;;;
2022.12.29 10:30:00;USD;1;Natural Gas Storage;-87B;-198B;-213B;;;
2022.12.29 11:00:00;USD;1;Crude Oil Inventories;-5.9M;-1.2M;0.7M;;;
2022.12.30 02:00:00;GBP;1;Nationwide HPI m/m;-1.4%;-0.7%;-0.1%;;;
2022.12.30 03:00:00;CHF;1;KOF Economic Barometer;89.2;90.9;92.2;;;
2022.12.30 03:00:00;EUR;1;Spanish Flash CPI y/y;6.8%;6.1%;5.8%;;;
2022.12.30 09:45:00;USD;2;Chicago PMI;37.2;40.1;44.9;;;
2022.12.30 20:30:00;CNY;1;Manufacturing PMI;48.0;48.0;47.0;;;
2022.12.30 20:30:00;CNY;1;Non-Manufacturing PMI;46.7;45.8;41.6;;;
